Cycle,SOH_Capacity,Discharge_Energy,Avg_Discharge_Voltage,Voltage_Variance,CC_Charge_Time,Internal_Resistance_Proxy,SOH
92.0,2979.0825698818653,36677.22972430601,3.3526763750889677,0.16750245940507041,4758.184567217948,25.196600000000124,0.918741341805695
93.0,2974.328426256377,36615.741115308134,3.3519873359430608,0.16749643053138943,4750.128566262079,25.275200000000275,0.9172751762358728
94.0,2969.630092881808,36555.359705203475,3.3525777405693953,0.16751640661835157,4739.924565042835,25.23610000000076,0.915826222402756
95.0,2964.875394179005,36495.476869746366,3.3517507003558715,0.16764757965219584,4729.784563828958,25.314800000000304,0.914359885648529
96.0,2959.792611369763,36428.66904407188,3.3518438704626337,0.16755244174511297,4718.448562484002,25.196499999999844,0.9127923686063762
97.0,2956.921157486709,36389.76332950605,3.3517053110320285,0.16745348468567756,4707.796561213909,25.393500000000735,0.9119068196725799
98.0,2952.261065433483,36328.40448755633,3.3515074754448397,0.16748494877674863,4700.798560375115,25.472099999999998,0.9104696593638313
99.0,2946.4527891410307,36254.53160702546,3.3513498576512455,0.16756579968008367,4690.372559133917,25.275299999999667,0.9086784020121703
100.0,2940.346145857071,36177.46376633218,3.351177531672598,0.16751839050655937,4678.590557730058,25.196499999999844,0.9067951290537923
101.0,2934.545364966498,36100.57981701406,3.3507066387900357,0.167527166831117,4665.910556217888,25.589999999999336,0.9050061832646404
102.0,2928.8171049409966,36027.97619224636,3.350710988256228,0.16749522242703027,4653.36655472219,25.236200000000153,0.9032396027222791
103.0,2923.0559941974548,35953.29442946679,3.350958412811388,0.16746635177971628,4650.402554369997,25.31440000000007,0.9014628911036339
104.0,2917.1047642903663,35876.7877671747,3.3509553306049824,0.16746581752839484,4628.210551725002,25.157000000000096,0.8996275472278011
105.0,2910.871071794975,35796.18026525107,3.352657020357143,0.16642945213116453,4616.022550269961,25.275299999999667,0.8977050926219702
106.0,2903.9191393170863,35705.33812291655,3.3524560974999997,0.16635886991645674,4601.52054854529,25.236099999999873,0.8955611346674476
107.0,2897.037460581731,35616.674171867184,3.3524589060714285,0.16639158016874941,4588.200546956854,25.35389999999982,0.8934388427850017
108.0,2890.484611745877,35530.65979159628,3.3500195669039146,0.1674170996494835,4572.570545091759,25.196600000000124,0.8914179611911287
109.0,2883.9868040955957,35446.67170451143,3.3519554000000005,0.16642925859549343,4558.528543418972,25.275199999999387,0.8894140541562017
110.0,2876.582954598932,35348.91964901076,3.3517855500000002,0.16641633418675017,4554.322542917216,25.35389999999982,0.8871307261646039
111.0,2869.340869538036,35255.53842008742,3.351478893214286,0.16641589690544323,4538.774541064864,25.47219999999939,0.8848972859056511
112.0,2862.9824896120867,35174.90500392167,3.350181101428572,0.1664095451128522,4523.54053924582,25.35389999999982,0.8829363780194663
113.0,2855.2562456339506,35072.49881960631,3.350951903571429,0.1662948174940228,4509.288537546992,25.275299999999667,0.8805536244055333
114.0,2847.337600470241,34969.01777347161,3.350591533214286,0.1663395957740228,4492.948535599047,25.47219999999939,0.8781115347647355
115.0,2838.4905969715696,34852.86552185069,3.3500992692857143,0.16634615815227927,4476.100533589954,25.393499999999847,0.8753831418200407
116.0,2830.056073658041,34742.62440811853,3.3495876067857147,0.16638920665606313,4457.928531423211,25.236099999999873,0.8727819566951618
117.0,2820.948265941705,34625.29638753775,3.3495779010714286,0.16653113333543046,4439.704529252136,25.196499999999844,0.8699731324058281
118.0,2811.612240706515,34504.28925248685,3.3499393982142855,0.1662343737648754,4420.448526960099,25.275299999999667,0.8670939264252935
119.0,2801.344378327638,34369.73447502492,3.3490741185714286,0.16634910182341017,4400.362524567172,25.472099999999998,0.8639273442852692
120.0,2791.601942242295,34242.38587667256,3.3492467753571424,0.16636029252467427,4379.016522015911,25.236200000000153,0.8609228022520958
121.0,2780.514797452121,34096.64550401812,3.348753957857143,0.1662746394701395,4357.608519466594,25.314300000000678,0.8575035555402726
122.0,2769.8064773954247,33956.34250686192,3.348454045,0.1661984002662345,4335.266516804928,25.353900000000706,0.8542011373942175
123.0,2759.411713793943,33820.16869415703,3.3477349907142857,0.16628500386068878,4312.656514110044,25.275299999999667,0.850995419246111
124.0,2748.006145389541,33669.80704137641,3.347979363799283,0.16505293533370113,4291.424511575839,25.62949999999997,0.8474779715171169
125.0,2737.468479217395,33531.66473346442,3.3484606860215056,0.16525382494962151,4268.194508806104,25.35389999999982,0.8442281825866671
126.0,2726.491260915663,33388.12631665912,3.347894132258065,0.16520070070914095,4245.672506120987,25.471699999999764,0.8408428369189144
127.0,2715.997506054009,33250.70605875599,3.3474153451612905,0.16522359273273657,4224.318503577495,25.196600000000124,0.837606590122788
128.0,2706.18828549981,33124.38966966543,3.3482944587813623,0.16516106683325693,4202.028500917833,25.39300000000022,0.8345814519325463
129.0,2695.843108986273,32989.5996371012,3.3471222691756277,0.1650351056611243,4181.488498472143,25.314300000000678,0.8313910263138161
130.0,2685.896719004856,32859.51509844167,3.3471602250896058,0.1651114892480279,4160.466495965142,25.511299999999792,0.828323585427808
131.0,2676.710699106174,32736.680895547077,3.347085296057348,0.1650374136651693,4141.364493686939,25.43260000000025,0.8254906407041902
132.0,2666.9490961901847,32608.19621278123,3.346853309677419,0.16504823969239946,4122.0484913853,25.511700000000026,0.8224801876701321
133.0,2656.118038680419,32466.645777629285,3.34632373046595,0.1650658322047349,4101.206488898955,25.511299999999792,0.8191399176117257
134.0,2645.804956858451,32333.72027352018,3.346285204659498,0.1651016659180735,4078.4584861919284,25.314899999999696,0.8159593899126756
135.0,2635.195146295708,32195.213875411668,3.3457372792114697,0.1650893760621276,4056.518483574502,25.432600000001138,0.8126873518391873
136.0,2624.480110721704,32056.064677681778,3.3449534193548387,0.16513021665124306,4034.522406087024,25.708199999999515,0.8093828626450034
137.0,2613.379621121287,31910.10089681743,3.34714411294964,0.16402467946787788,4011.3088917515706,25.472200000000278,0.8059595004282952
138.0,2602.394488175186,31766.00219195132,3.346749995323741,0.16393923317675854,3989.3129088680726,25.55089999999982,0.8025717139047364
139.0,2594.327068415526,31673.694238519736,3.3465406852517985,0.164041892581275,3965.648927121423,25.23569999999964,0.8000837425642194
140.0,2580.311910310601,31478.242338870637,3.347057300719425,0.16404237852979087,3949.286939836573,25.786900000000834,0.7957615041364848
141.0,2569.264174411893,31336.562609853387,3.3456846061151078,0.16393443738977936,3920.7049619676545,25.55089999999982,0.792354411024629
142.0,2557.543965859916,31184.420949184638,3.345338353597122,0.1639138585585779,3897.428979977034,25.314899999999696,0.788739929089772
143.0,2545.7624128591588,31029.848239863037,3.3437920381294965,0.16390131446250902,3872.140999562107,25.236099999999873,0.7851065286859356
144.0,2533.681161547172,30873.448417896925,3.344596722021661,0.162797170753063,3846.537019507028,25.433099999998987,0.781380702099831
145.0,2521.340110602891,30711.39878430173,3.344988859205776,0.16284986348364455,3822.167038280517,25.43259999999936,0.7775747539806116
146.0,2509.111900373131,30551.306449060176,3.344220932129964,0.16275280190834093,3796.9130580117926,25.590400000000457,0.7738036056452309
